mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used,walen1,walen2,jet_detection
3,2016-11-23 07:45:30,2016-11-23 07:55:30,9.61,3.24,-1.6,12.649999618530273,21.34000015258789,30.0,13.281,shear,False,False,True
3,2016-11-23 07:45:30,2016-11-23 07:55:30,9.61,3.24,-1.6,12.649999618530273,21.34000015258789,30.0,1.400,rx_en,False,False,True
3,2016-11-23 07:45:30,2016-11-23 07:55:30,9.61,3.24,-1.6,12.649999618530273,21.34000015258789,30.0,5.545,va_cs,False,False,True
3,2016-11-23 07:45:30,2016-11-23 07:55:30,9.61,3.24,-1.6,12.649999618530273,21.34000015258789,30.0,5.350,bisection,False,False,True
3,2016-10-01 18:28:54,2016-10-01 18:38:54,1.59,11.13,-3.96,-18.40999984741211,23.389999389648438,-0.23999999463558197,8.270,shear,True,True,False
3,2016-10-01 18:28:54,2016-10-01 18:38:54,1.59,11.13,-3.96,-18.40999984741211,23.389999389648438,-0.23999999463558197,5.602,rx_en,True,True,False
3,2016-10-01 18:28:54,2016-10-01 18:38:54,1.59,11.13,-3.96,-18.40999984741211,23.389999389648438,-0.23999999463558197,12.741,va_cs,True,True,False
3,2016-10-01 18:28:54,2016-10-01 18:38:54,1.59,11.13,-3.96,-18.40999984741211,23.389999389648438,-0.23999999463558197,4.399,bisection,True,True,False
3,2016-11-28 15:42:00,2016-11-28 15:52:00,8.88,7.17,-0.44,-7.96999979019165,20.31999969482422,-8.760000228881836,6.259,shear,False,True,False
3,2016-11-28 15:42:00,2016-11-28 15:52:00,8.88,7.17,-0.44,-7.96999979019165,20.31999969482422,-8.760000228881836,3.469,rx_en,False,True,False
3,2016-11-28 15:42:00,2016-11-28 15:52:00,8.88,7.17,-0.44,-7.96999979019165,20.31999969482422,-8.760000228881836,7.953,va_cs,False,True,False
3,2016-11-28 15:42:00,2016-11-28 15:52:00,8.88,7.17,-0.44,-7.96999979019165,20.31999969482422,-8.760000228881836,2.264,bisection,False,True,False
3,2015-09-23 16:48:54,2015-09-23 16:58:54,4.01,9.8,-4.82,-11.960000038146973,1.309999942779541,-27.360000610351562,0.984,shear,False,True,True
3,2015-09-23 16:48:54,2015-09-23 16:58:54,4.01,9.8,-4.82,-11.960000038146973,1.309999942779541,-27.360000610351562,4.031,rx_en,False,True,True
3,2015-09-23 16:48:54,2015-09-23 16:58:54,4.01,9.8,-4.82,-11.960000038146973,1.309999942779541,-27.360000610351562,3.873,va_cs,False,True,True
3,2015-09-23 16:48:54,2015-09-23 16:58:54,4.01,9.8,-4.82,-11.960000038146973,1.309999942779541,-27.360000610351562,4.197,bisection,False,True,True
3,2016-02-10 01:05:24,2016-02-10 01:15:24,6.0,-8.3,-5.53,-16.280000686645508,-31.18000030517578,-7.300000190734863,10.466,shear,False,True,False
3,2016-02-10 01:05:24,2016-02-10 01:15:24,6.0,-8.3,-5.53,-16.280000686645508,-31.18000030517578,-7.300000190734863,10.132,rx_en,False,True,False
3,2016-02-10 01:05:24,2016-02-10 01:15:24,6.0,-8.3,-5.53,-16.280000686645508,-31.18000030517578,-7.300000190734863,1.000,va_cs,False,True,False
3,2016-02-10 01:05:24,2016-02-10 01:15:24,6.0,-8.3,-5.53,-16.280000686645508,-31.18000030517578,-7.300000190734863,7.653,bisection,False,True,False
3,2017-01-22 10:10:46,2017-01-22 10:20:46,10.73,-2.14,1.76,3.2899999618530273,19.479999542236328,-23.520000457763672,3.086,shear,False,False,True
3,2017-01-22 10:10:46,2017-01-22 10:20:46,10.73,-2.14,1.76,3.2899999618530273,19.479999542236328,-23.520000457763672,0.943,rx_en,False,False,True
3,2017-01-22 10:10:46,2017-01-22 10:20:46,10.73,-2.14,1.76,3.2899999618530273,19.479999542236328,-23.520000457763672,2.692,va_cs,False,False,True
3,2017-01-22 10:10:46,2017-01-22 10:20:46,10.73,-2.14,1.76,3.2899999618530273,19.479999542236328,-23.520000457763672,1.285,bisection,False,False,True
